"id","type","modified","language","license","rightsHolder","accessRights","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","occurrenceRemarks","recordNumber","recordedBy","sex","reproductiveCondition","occurrenceStatus","preparations","disposition","otherCatalogNumbers","associatedMedia","samplingProtocol","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","fieldNumber","higherGeography","continent","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","minimumElevationInMeters","maximumElevationInMeters","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","identificationQualifier","typeStatus","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship"
"4dfd72b0-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:39:01.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/4dfd72b0-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15406","urn:lsid:biocol.org:col:15406","","A","A","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","4dfd72b0-17e2-11e6-b5e0-001ec9fd629b","barcode-01074336","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1895-09-20/1895-09-20","","","","","","Sept. 20 '95","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Canton","Canton","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"5366da48-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:39:11.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/5366da48-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","5366da48-17e2-11e6-b5e0-001ec9fd629b","barcode-01074337","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1953-06-08/1953-06-08","","","","","","8 June, 1953","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Templeton","Templeton","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"58b7309c-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:39:19.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/58b7309c-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","58b7309c-17e2-11e6-b5e0-001ec9fd629b","barcode-01074338","","279","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1947-06-30/1947-06-30","","","","","","30 June 1947","","279","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Petersham","Petersham","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"5e368838-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:39:29.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/5e368838-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","5e368838-17e2-11e6-b5e0-001ec9fd629b","barcode-01074339","","2079","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","2002-06-12/2002-06-12","","","","","","June 12, 2002","","2079","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Templeton","Templeton","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"639c20d0-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:39:38.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/639c20d0-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","639c20d0-17e2-11e6-b5e0-001ec9fd629b","barcode-01074340","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1906-05-27/1906-05-27","","","","","","May 27 1906","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Lancaster","Lancaster","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"68f723e0-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:39:47.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/68f723e0-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","68f723e0-17e2-11e6-b5e0-001ec9fd629b","barcode-01074342","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1912-08-07/1912-08-07","","","","","","Aug 7 1912","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Gardner","Gardner","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"6ee3e6ee-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:39:57.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/6ee3e6ee-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","6ee3e6ee-17e2-11e6-b5e0-001ec9fd629b","barcode-01074341","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1904-05-30/1904-05-30","","","","","","May 30 1904","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Ashburnham","Ashburnham","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"7445ab72-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:40:06.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/7445ab72-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","7445ab72-17e2-11e6-b5e0-001ec9fd629b","barcode-01074343","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1909-08-08/1909-08-08","","","","","","Aug. 8, 1909","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Ashburnham","Ashburnham","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"79b80c08-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:40:15.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/79b80c08-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","79b80c08-17e2-11e6-b5e0-001ec9fd629b","barcode-01074344","","21378","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1951-08-23/1951-08-23","","","","","","Aug. 23 1951","","21378","North America;United States of America;Maine;","North America","","","United States of America","US","Maine","","","Mount Katahdin","Mount Katahdin","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"7f19f72e-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:40:24.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/7f19f72e-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","7f19f72e-17e2-11e6-b5e0-001ec9fd629b","barcode-01074345","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1899/1899","","","","","","1899","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Templeton","Templeton","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"87a0c6e8-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:40:38.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/87a0c6e8-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","87a0c6e8-17e2-11e6-b5e0-001ec9fd629b","barcode-01074346","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1879-08-05/1879-08-05","","","","","","Aug 5 1879","","","North America;United States of America;Maine;","North America","","","United States of America","US","Maine","","","Kennebunk","Kennebunk","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"8d21adb2-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:40:47.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/8d21adb2-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","8d21adb2-17e2-11e6-b5e0-001ec9fd629b","barcode-01074347","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1912-06-02/1912-06-02","","","","","","June 2-'12","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Lancaster","Lancaster","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"92923c12-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:40:57.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/92923c12-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","92923c12-17e2-11e6-b5e0-001ec9fd629b","barcode-01074348","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1920-06-05/1920-06-05","","","","","","June 5, 1920","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Winchendon","Winchendon","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"97e049f2-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:41:05.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/97e049f2-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","97e049f2-17e2-11e6-b5e0-001ec9fd629b","barcode-01074349","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1894-06-05/1894-06-05","","","","","","June 5, 1894","","","North America;United States of America;Maine;","North America","","","United States of America","US","Maine","","","Seven Ponds","Seven Ponds","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"9d4514f4-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:41:15.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/9d4514f4-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","9d4514f4-17e2-11e6-b5e0-001ec9fd629b","barcode-01074350","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1902-07-16/1902-07-16","","","","","","16 July 1902","","","North America;United States of America;Maine;","North America","","","United States of America","US","Maine","","","Perkins","Perkins","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"a2add246-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:41:24.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/a2add246-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","a2add246-17e2-11e6-b5e0-001ec9fd629b","barcode-01074351","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1904-06-12/1904-06-12","","","","","","June 12 1904","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Hawley","Hawley","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"a810603c-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:41:33.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/a810603c-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","a810603c-17e2-11e6-b5e0-001ec9fd629b","barcode-01074352","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","","","","","","","","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Hawley","Hawley","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"ad8d96b0-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:41:42.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/ad8d96b0-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","ad8d96b0-17e2-11e6-b5e0-001ec9fd629b","barcode-01074353","","520","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1983-05-07/1983-05-07","","","","","","7 May 1983","","520","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Lenox","Lenox","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"b2fb1c1c-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:41:51.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/b2fb1c1c-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","b2fb1c1c-17e2-11e6-b5e0-001ec9fd629b","barcode-01074354","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1865-06-09/1865-06-09","","","","","","9 June 1865","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Pittsfield","Pittsfield","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"b87087fe-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:42:00.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/b87087fe-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","b87087fe-17e2-11e6-b5e0-001ec9fd629b","barcode-01074356","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1900-06-29/1900-06-29","","","","","","June 29, '00","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Stockbridge","Stockbridge","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"bdd92778-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:42:09.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/bdd92778-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","bdd92778-17e2-11e6-b5e0-001ec9fd629b","barcode-01074355","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1911-08-01/1911-08-01","","","","","","Aug. 1, 1911","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Pittsfield","Pittsfield","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"c33483e8-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:42:18.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/c33483e8-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","c33483e8-17e2-11e6-b5e0-001ec9fd629b","barcode-01074358","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1916-08-04/1916-08-04","","","","","","Aug. 4, 1916","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Pittsfield","Pittsfield","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"c8865b1e-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:42:27.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/c8865b1e-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","c8865b1e-17e2-11e6-b5e0-001ec9fd629b","barcode-01074357","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","","","","","","","","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Stockbridge","Stockbridge","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"cdeba3c0-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:42:36.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/cdeba3c0-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","cdeba3c0-17e2-11e6-b5e0-001ec9fd629b","barcode-01074359","","3015","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1985-06-14/1985-06-14","","","","","","14 June 1985","","3015","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Otis","Otis","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"d35384e0-17e2-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 21:42:45.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/d35384e0-17e2-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","d35384e0-17e2-11e6-b5e0-001ec9fd629b","barcode-01074360","","3467","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1914-06-17/1914-06-17","","","","","","June 17, 1914","","3467","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Windham","Windham","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
